,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
364,9,3.3365764413223045,44.0640059180101,45.23152528333751,254355,254363,3.4057177427508627,3174
365,9,3.2641215282423017,38.98140661605632,105.89180956261757,254354,254360,1.5906884135205466,4780
366,9,3.783603122210317,33.47397383027365,144.53091958662006,254353,254368,9.663521884290668,3659
367,9,2.177849262735137,19.184772055020755,60.90680322075702,254352,254336,8.49435771530347,3533
368,9,2.6842584839901753,37.30410646343805,100.41638345557209,254359,254345,3.8806479474926294,4378
369,9,2.081629266238579,26.3427872404559,62.06065259506752,254358,254338,6.2099019405546185,3362
370,9,2.3317908981664064,23.944196601331008,49.11119376174001,254357,254337,3.759178648015033,3805
371,9,3.4468150100179775,24.72585276674972,51.06494595430041,254356,254357,4.595052400525522,3981
372,9,3.3365764413223045,44.0640059180101,45.23152528333751,254363,254355,3.4057177427508627,3174
373,9,2.9766894995533635,38.94812314954304,132.45279001636175,254362,254350,6.905254797075894,3791
374,9,3.2641215282423017,38.98140661605632,105.89180956261757,254360,254354,1.5906884135205466,4780
375,9,4.200558436081519,37.015699112389896,60.345481311297135,254367,254369,10.194745405506685,3385
376,9,4.642860165578956,39.8232908405804,53.18247233184454,254364,254383,8.712434318100083,3459
377,9,3.068665016156713,33.78309361510216,97.34840102734292,254370,254340,5.666657522663612,3675
378,9,4.200558436081519,37.015699112389896,60.345481311297135,254369,254367,10.194745405506685,3385
379,9,3.783603122210317,33.47397383027365,144.53091958662006,254368,254353,9.663521884290668,3659
380,9,4.61411843867282,45.28346625559843,52.34774384134985,254386,254364,6.118237793935744,3528
381,9,4.113339247053555,25.214615443738666,82.8109339061424,254389,254347,10.924221374445034,3682
382,9,5.446134931931737,37.73359909075923,48.86392014880006,254395,254366,7.817547714406952,3718
383,9,6.269086431385512,46.32550203120107,135.77160899888807,254394,254397,10.225048109029911,3175
384,9,7.879255073360579,42.0381560862367,53.35100075936525,254393,254411,5.197964366909763,3303
385,9,6.269086431385512,46.32550203120107,135.77160899888807,254397,254394,10.225048109029911,3175
