Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,ESTIMATED_DIAMETER,SNR,POSITION_Z_UM,POSITION_X_UM,POSITION_Y_UM
Cent_3b,2997,128,103.21724700927734,680.0,193.0,0.0,33.0,33,5.0,1,-10921639,91.98340248962656,87.0,21.0,235.0,66504.0,35.5396817123995,5.173356438517617,5.173356438517617,1.102973502772472,0.0,122.50798400000001,34.7706484
Cent_3b,2561,128,93.38261413574219,679.0,191.0,0.0,34.0,34,5.0,1,-10921639,91.96680497925311,86.0,19.0,198.0,66492.0,32.3832059370025,10.972586020527187,10.972586020527187,1.192504020644258,0.0,122.3278252,34.410330800000004
Cent_3b,2687,128,79.63191223144531,680.0,189.0,0.0,35.0,35,5.0,1,-10921639,92.24343015214384,87.0,24.0,210.0,66692.0,31.07838263877541,10.869169476908178,10.869169476908178,1.2130342888311536,0.0,122.50798400000001,34.0500132
Cent_3b,2814,128,72.34819793701172,680.0,188.0,0.0,36.0,36,5.0,1,-10921639,90.72614107883817,85.0,29.0,187.0,65595.0,29.275266709379025,8.986696212797801,8.986696212797801,1.2359580660159752,0.0,122.50798400000001,33.8698544
Cent_3b,2932,128,93.09175109863281,677.0,190.0,0.0,37.0,37,5.0,1,-10921639,89.38174273858921,84.0,15.0,195.0,64623.0,33.45010421964211,5.175993030232436,5.175993030232436,1.0927595901849314,0.0,121.9675076,34.230172
Cent_3b,2748,128,88.9663314819336,677.0,190.0,0.0,38.0,38,5.0,1,-10921639,90.06362378976488,87.0,21.0,202.0,65116.0,31.20336017192593,10.920273333372727,10.920273333372727,1.1765574319919023,0.0,121.9675076,34.230172
Cent_3b,2880,128,85.64239501953125,678.0,191.0,0.0,39.0,39,5.0,1,-10921639,88.38174273858921,84.0,19.0,196.0,63900.0,32.110237729449416,10.93817096902628,10.93817096902628,1.0929437754609432,0.0,122.1476664,34.410330800000004
Cent_3b,3052,128,83.62969970703125,679.0,191.0,0.0,40.0,40,5.0,1,-10921639,89.79806362378976,86.0,16.0,223.0,64924.0,31.979532003445275,8.921912744504775,8.921912744504775,1.1417207020230697,0.0,122.3278252,34.410330800000004
Cent_3b,3336,128,71.6295394897461,683.0,190.0,0.0,41.0,41,5.0,1,-10921639,86.79391424619641,83.0,18.0,181.0,62752.0,29.93035066433641,10.990151148282893,10.990151148282893,1.0946239212125657,0.0,123.04846040000001,34.230172
Cent_3b,3104,128,56.484344482421875,679.4958765035265,190.3992855190676,4.0152964910816,42.0,42,5.0,1,-10921639,83.46334716459198,78.0,40.0,190.0,60344.0,23.450477633650575,19.000000000784272,19.000000000784272,0.7694465323602994,2.0076482455408,122.41716171582353,34.3021067999726
