,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
309,23,8.561696321039388,22.319590224467582,94.63207688599596,12015,12036,7.101420222276273,126
310,23,9.675373399982771,8.322369031556802,68.9700269982832,12018,12037,10.41520336796896,126
311,23,5.074343229751165,15.980601018962695,64.47801247352118,12028,11999,10.085894237257763,126
312,24,0.0,17.077548878384537,123.63935833066846,12204,12205,6.893672992369966,142
313,24,2.9553297916734715,15.826793609142051,60.166719371360685,12212,12218,8.973876721413195,146
314,24,2.983399343471002,19.314759631251263,75.54127057464544,12213,12221,4.074155080609191,153
315,24,5.830029366209688,13.199114476561881,68.8560847101608,12229,12235,7.769953931792148,132
316,24,3.403354514200985,14.280699672955542,69.64791639012128,12230,12210,6.5623308865727195,135
317,25,0.0,16.806476673965737,123.63935833066846,12308,12309,6.5212021748413225,155
318,25,1.9413699764032974,15.941256450672817,62.664459590332626,12311,12323,4.592781865431722,143
319,25,1.9324777857762214,15.741555516961665,68.92224823254627,12312,12320,3.516203281271325,137
320,25,0.9042340510366668,12.100789197060244,92.4175737877148,12313,12314,2.1352215289908,129
321,25,1.0891971595673937,15.579760988386212,72.06150282067983,12315,12312,4.337819998539316,133
322,25,1.613252056737532,17.404294101129175,70.91984541547572,12316,12315,8.144806500229267,130
323,25,2.8532059000174472,9.432745648064794,126.23113844707126,12317,12322,5.466221144563779,122
324,25,1.9787130650396079,18.86370170365749,71.27083118426488,12318,12316,7.3496654953504965,129
325,25,3.0896012140629177,17.284391295309366,68.30852610220623,12320,12321,4.4125195527206476,138
326,25,1.6834206640393414,17.391517243134086,64.99210351983834,12321,12311,9.114879745347196,140
327,25,2.869730908520122,17.13174357680096,69.47112252962324,12323,12318,10.743918908872946,136
328,25,4.7148136563732645,22.43037980240299,71.12942197601078,12326,12335,2.759769970612894,132
329,25,6.048328289320102,13.11583520299372,74.03525598914601,12328,12341,6.105026848261529,124
330,25,4.597175234095275,17.83125400350092,133.26041158685837,12339,12319,4.100291409817791,135
331,25,6.608382080917422,21.64560996184493,64.78004311254466,12343,12329,10.290348990561368,123
332,25,13.826157310705705,9.949997530088345,87.31523717849353,12344,12354,10.492363100654924,128
333,25,9.81963575125636,10.274528598522988,65.28156492303924,12349,12333,8.854525347247579,132
334,25,11.56393816575869,7.7782125428777755,72.44857750087678,12351,12340,8.497493760396923,134
335,25,16.224916946553968,12.076585833411926,67.9270677546742,12355,12351,8.958246462566121,132
336,26,7.101284113376234,25.45495914378811,88.54118621726566,12290,12276,7.818599259479189,126
337,26,9.222711013680192,6.77989974581979,75.74944387490581,12291,12288,4.104179468480517,130
338,26,10.009802767191598,12.968731333689256,67.28851651857329,12295,12289,9.777524125225376,122
339,26,11.747305313321657,6.34212046809904,82.53278089778723,12296,12291,10.940008592769393,135
340,26,13.527532943836828,7.497223808165756,69.2465237125582,12299,12295,4.689936735455599,118
341,26,16.158636454920003,9.841236190815277,68.44203994042445,12304,12298,8.510081003926683,133
342,26,1.4722350054357143,17.591103145702473,64.85972005833571,12256,12268,8.825414749873987,148
343,26,2.088888321744297,16.018478601310594,68.66568078071941,12261,12267,3.608936428049556,130
344,26,3.196939999991974,19.866528297348328,73.39224740278195,12265,12273,5.250523405229784,140
345,26,4.646408527790115,14.270725287241532,66.05906661220233,12270,12278,6.5910242529316605,130
346,26,6.785885667005784,25.3376740362962,92.66576347195823,12275,12290,6.018805753254672,124
347,26,10.542756472259958,7.117605839752178,70.79514863451439,12283,12299,9.353447621129497,121
348,26,8.873587586868886,21.452481167068278,92.07159953377604,12285,12293,6.939702828079626,138
349,27,0.0,16.535404469546933,123.09826704694562,12095,12096,6.893672992369966,140
350,27,1.810112092834835,16.455741974795913,74.44282219982523,12102,12107,3.8325598789261073,135
351,27,2.1713112991965313,17.58951455688814,67.13809426360152,12103,12106,5.276224589967049,139
352,27,1.1724026844445101,16.157566198774347,129.33091393674198,12108,12095,8.955086729866228,143
353,27,3.906968998875682,7.7270606024419735,125.39643980228962,12109,12116,6.3428821806304905,118
354,27,3.231304987910546,17.98071107219385,66.02959338242161,12110,12112,5.487466088909189,141
355,27,2.2620056354706644,15.856144244303445,62.22995466902505,12112,12101,4.253539300849334,134
356,27,3.5377184284939958,20.06927442456908,71.7149309346312,12113,12110,7.0644814692441225,144
