,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
383,27,2.049464912805413,16.644127328080657,66.78093114775865,12100,12112,6.796075144771008,124
384,27,0.7125407226652514,16.018493590188527,65.2497991215125,12101,12100,9.247156927206664,123
385,27,1.2753353514675108,17.69926735522196,63.8612047767868,12103,12101,8.05434018124541,118
386,27,2.0089830102670296,14.8345059085336,70.63498334935315,12106,12102,6.920402692138295,131
387,27,1.9724403817643363,19.210750623150453,70.94593311407358,12107,12103,8.10468460814166,123
388,27,2.5539038158566623,9.599929947662348,126.26207218743981,12109,12104,5.6964079336976745,123
389,27,2.7903567454994045,17.2453245359679,67.77535084299018,12110,12106,4.59165646262918,133
390,27,3.876535252900536,19.173423460177794,67.79441680083555,12112,12114,9.713860590487085,124
391,27,3.2655241063509397,19.456190864607173,75.00002055852141,12113,12107,3.071958611166589,129
392,27,4.182948693483986,21.261986812553026,73.47975435304514,12114,12113,3.517764378481245,125
393,27,4.298722660980523,24.21049414961278,87.94663950563333,12115,12118,5.315373773000694,128
394,27,4.257359093157213,24.108820138995238,92.15367743795174,12117,12115,3.227379453272032,126
395,27,3.9791257132338984,13.092637668610394,110.15824175803158,12124,12105,10.582028521495262,132
396,27,4.31083416305478,15.82368342786611,68.245753217801,12125,12110,7.86461539319398,131
397,27,5.49793944577905,9.701601051845286,121.54706639381936,12127,12116,5.093817733965102,121
398,27,4.634757061004342,17.6466835476458,133.24251360469248,12131,12108,4.726445739082442,114
399,27,7.760130565808394,10.01957670264411,65.33372982822306,12135,12125,8.19776926939436,128
400,27,7.740748954105344,22.302456801243068,94.23185237994628,12139,12117,7.20428600062414,124
401,27,8.895200880578972,7.986673462566189,69.24832000821898,12140,12122,6.2509630590758425,107
402,27,16.884432014618938,7.857750469279523,69.8490185240789,12148,12144,4.383356061359192,115
403,28,2.2416711346094482,16.596913511487738,70.71568157298066,12161,12162,8.427361668769336,119
404,28,2.9948759736904043,15.762316062444343,65.11013471368486,12162,12168,4.054265420342273,118
405,28,2.629317733897948,9.458459899083065,126.08596247541755,12164,12160,5.7488856631269405,127
406,28,3.7861142954494236,21.413429643032458,58.279292094038155,12165,12174,9.467992017033103,134
407,28,2.4862121948506966,18.968743926434886,71.3191681726185,12166,12161,6.692962464962241,129
408,28,2.8211149671734814,21.71555677889308,57.40239394129202,12167,12165,9.722326234234716,132
409,28,4.177010127189593,15.793920181954231,68.0393604555789,12177,12166,8.049038502929424,136
410,28,4.61578007835028,17.762209108004967,133.0611412004968,12183,12163,4.558839066572654,120
411,28,7.8545934877422745,22.218123065285546,94.02938557354418,12190,12173,7.367398679486232,124
412,28,10.481630005299408,10.259654874223074,68.8877436657186,12196,12177,10.905384084405826,134
413,28,1.6435808865028823,10.711269122763621,126.96098788783743,12153,12164,7.160699024010842,119
414,29,0.0,11.927176994427295,91.4444269491596,12359,12360,2.4236022920077698,124
415,29,0.0,11.927176994427295,91.4444269491596,12360,12359,2.4236022920077698,124
416,29,0.7228721402652656,18.185338145868435,63.08644674310521,12362,12366,7.93528318100549,113
417,29,0.0,16.264332265128132,122.55717576322277,12363,12361,7.287469929020261,128
418,29,0.9203278129747273,16.129645857669832,71.201295829296,12364,12365,5.077622492995935,121
419,29,0.9203278129747273,16.129645857669832,71.201295829296,12365,12364,5.077622492995935,121
420,29,0.7228721402652656,18.185338145868435,63.08644674310521,12366,12362,7.93528318100549,113
421,29,1.0278188330284146,15.334118080177316,121.93524885310059,12367,12363,8.390408495144056,128
422,29,2.815708091956756,19.26786534341847,70.77425024232757,12373,12370,6.288251519996447,126
423,29,2.7588502612692904,9.770625561368746,125.91517075917827,12374,12367,5.961996681588121,122
424,29,3.0718370091299514,15.831427040250366,64.78056813463697,12375,12368,4.255981983511378,126
425,29,4.58889393349876,24.167533611197975,89.13959232184595,12379,12380,8.141930065917844,119
426,29,3.5794382146302137,26.283345038855927,57.82542273651738,12381,12371,2.9121604016735296,135
427,29,4.652839699580712,17.624087438673858,132.75140565218248,12390,12369,4.846166790013408,122
428,30,0.0,11.927176994427295,91.17388130729819,12461,12462,2.7088275981371517,124
429,30,0.0,11.927176994427295,91.17388130729819,12462,12461,2.7088275981371517,124
430,30,0.9234057805420055,12.458251515892357,123.92905533414635,12463,12470,3.049531249586183,122
