,center_stdev,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast
431,5.921679513763559,0.1384587593440378,27.003054848202694,12.474371673906472,27.003054848202694,12.474371673906472,19,55.0,153.2244318181818,9.910332663228527,0.08006769433237756
432,6.206197436733441,0.06442280228889903,47.89836560500844,34.379120588220765,48.27136190337646,34.379120588220765,0,50.0,157.67624999999995,11.188683776612397,0.09806956113797057
433,4.31063688767077,0.05603340088702146,27.84152243951786,35.867160202547396,39.20927147443637,26.648118676015482,0,30.0,153.13038793103448,10.759143039298603,0.12510120920900095
434,7.910312008570057,0.3832379613452703,26.465257896628856,45.79047149973767,45.79047149973767,23.80767186990584,0,45.0,147.34444444444443,8.046608595091897,0.07691005154453874
435,6.383094622917037,0.2927937557997833,11.071537454365316,12.678989984468801,21.351972812085,9.601755353029652,18,41.0,147.10833333333338,9.179272805677293,0.07602811567453832
436,4.281417054555498,0.2846029022028553,26.495865984753745,8.48528137423857,26.495865984753745,8.48528137423857,9,28.0,168.33987119437936,11.846834465217517,0.18428236931507286
437,4.718815789640648,0.15337558333432344,34.12434673977986,35.157080217308945,39.44392362372661,23.97605527229158,0,38.0,154.52164775115594,10.871281147163018,0.12989879987128433
438,4.2010379941934985,0.11934360293253525,45.263709458514384,37.88947994604119,49.096657477206975,37.72968385534686,0,28.0,152.54344262295083,10.946610883332289,0.1281493109972368
439,5.593744158692403,0.08989112436695057,39.44104844177592,65.04121965708067,65.04121965708067,35.714295053361504,0,48.0,162.2617718869899,12.8819479977474,0.14380456966342384
440,7.224714218368801,0.3090653364672553,10.596522412045518,11.390077951530714,31.220619460783862,10.094921169196864,8,55.0,158.93318898855551,15.718249502784207,0.09510599570500454
441,4.319122123481511,0.12012220176406882,50.83615776773717,47.53958594476895,52.20153254455275,36.98123865605035,0,30.0,160.16676088185415,12.867783382744602,0.1416868117306206
442,5.28690670861223,0.05136094250411697,49.537811770947854,46.01478298976248,51.1525164323129,44.62579030197796,0,19.0,161.88055555555556,9.56169371858422,0.144040152382547
443,11.302197521012564,0.27617306521836416,28.517984724157934,5.694898658911319,28.517984724157934,5.694898658911319,22,46.0,143.67076023391814,13.043748043590856,0.09800514627564166
444,4.281417054555498,0.2846029022028553,26.495865984753745,8.48528137423857,26.495865984753745,8.48528137423857,9,28.0,168.33987119437936,11.846834465217517,0.18428236931507286
445,3.3923713520160423,0.05829040961481575,43.77793607031002,53.684850550129994,53.684850550129994,43.466444544869184,0,12.0,160.0746336996337,10.17149872175014,0.13236836385211778
446,5.592504771224768,0.3262587393346055,19.924858845171283,21.110642943086567,31.99634494536009,15.524174696260026,0,48.0,161.49306197964847,11.370047978809607,0.1361879020240402
447,5.10845995593171,0.1979531828741848,59.38215561064411,36.978989919697746,59.38215561064411,36.132206758382246,0,48.0,165.12320299022426,10.07756005595883,0.1324751896805231
448,5.593744158692403,0.08989112436695057,39.44104844177592,65.04121965708067,65.04121965708067,35.714295053361504,0,48.0,162.2617718869899,12.8819479977474,0.14380456966342384
449,5.756288058875161,0.055911676173324515,44.654227123532216,47.4236228055175,48.10405388322278,43.829214001622255,0,30.0,159.5432868672047,11.55306626033412,0.1791595862380439
450,4.552967479363703,0.10265277107357618,37.106447167113,43.24872888578621,43.24872888578621,31.73089811825969,0,34.0,163.46730462519938,12.374855310221314,0.10205716337692383
451,2.870028846880873,0.187943103561676,34.91995066955492,32.653304022752145,34.91995066955492,25.00212481389745,0,29.0,162.51426024955435,8.608317104612746,0.08985292609721901
452,5.921679513763559,0.1384587593440378,27.003054848202694,12.474371673906472,27.003054848202694,12.474371673906472,19,55.0,153.2244318181818,9.910332663228527,0.08006769433237756
453,6.404142145222088,0.09827967586986412,20.984389721349274,21.69721600993464,32.93307331641608,19.543078339699832,0,50.0,162.08818181818182,11.119632006575037,0.10497666535758683
454,3.962594652155461,0.16993497688971568,19.36887198508405,23.204061802329942,23.62318622597876,17.490360891016078,0,30.0,157.54231974921632,10.690091269261245,0.13200831342861724
455,7.224714218368801,0.3090653364672553,10.596522412045518,11.390077951530714,31.220619460783862,10.094921169196864,8,55.0,158.93318898855551,15.718249502784207,0.09510599570500454
456,4.1240689862330875,0.15709881491980862,27.727252022373506,36.66141160395832,36.66141160395832,26.447152942725896,0,29.0,167.91912280701754,13.653206423605184,0.12005903018251685
457,5.318374054539203,0.14761499932863278,31.780497164141412,31.590585746741056,37.969012363042616,28.03459281657683,0,42.0,163.94391304347823,11.7854241011206,0.10703849602020657
458,3.0031353505448566,0.10902766640869807,46.24268146365151,38.45612660920948,46.24268146365151,31.42635740725809,0,24.0,166.96607843137258,9.886668217996618,0.10785479290281197
459,5.777536396745335,0.2074643481427752,29.86966644344524,27.219881302653302,33.855246733940845,25.193679392322217,0,46.0,167.57405405405405,10.492936178269824,0.10332578367668946
460,6.206197436733441,0.06442280228889903,47.89836560500844,34.379120588220765,48.27136190337646,34.379120588220765,0,50.0,157.67624999999995,11.188683776612397,0.09806956113797057
461,6.404142145222088,0.09827967586986412,20.984389721349274,21.69721600993464,32.93307331641608,19.543078339699832,0,50.0,162.08818181818182,11.119632006575037,0.10497666535758683
462,3.5544468000324017,0.18252942633489336,23.021728866442675,14.597746030133813,23.50955525735188,14.597746030133813,2,30.0,161.99413793103446,11.968442382645113,0.15001018023421026
463,5.988844852729333,0.2277150173317809,30.568664643886066,27.982320989265023,30.568664643886066,26.54611662246517,0,16.0,161.44680851063828,13.053469904964947,0.09295884962279136
464,10.808932357087944,0.3295133677786485,28.039779589976412,6.1525648100192525,28.039779589976412,5.019765294286564,24,47.0,151.5635024549918,11.042536373353489,0.08638543105431196
465,3.9195773963301823,0.15572915553195707,48.82622246293481,39.695856927877934,48.82622246293481,39.695856927877934,0,20.0,163.373260738052,13.223665686291394,0.1470906782535472
466,4.952352364801478,0.14280860228970682,37.44329045369811,31.964428718152043,39.373618646302226,31.964428718152043,0,30.0,159.3980509745127,11.35588336380681,0.13407014409123694
467,3.6819352801183927,0.03826568493366725,57.187770339846146,41.78623091669519,57.187770339846146,41.08627979589638,0,15.0,162.42021636240705,9.457127480682823,0.1348864409738424
468,4.73553520272409,0.06509372711142443,53.59304248842469,36.14742810280155,54.069865246517345,36.14742810280155,0,30.0,163.02819198508854,10.063395440956034,0.13035743174771985
469,4.31063688767077,0.05603340088702146,27.84152243951786,35.867160202547396,39.20927147443637,26.648118676015482,0,30.0,153.13038793103448,10.759143039298603,0.12510120920900095
470,4.319122123481511,0.12012220176406882,50.83615776773717,47.53958594476895,52.20153254455275,36.98123865605035,0,30.0,160.16676088185415,12.867783382744602,0.1416868117306206
471,5.756288058875161,0.055911676173324515,44.654227123532216,47.4236228055175,48.10405388322278,43.829214001622255,0,30.0,159.5432868672047,11.55306626033412,0.1791595862380439
472,3.962594652155461,0.16993497688971568,19.36887198508405,23.204061802329942,23.62318622597876,17.490360891016078,0,30.0,157.54231974921632,10.690091269261245,0.13200831342861724
473,3.5544468000324017,0.18252942633489336,23.021728866442675,14.597746030133813,23.50955525735188,14.597746030133813,2,30.0,161.99413793103446,11.968442382645113,0.15001018023421026
474,4.718815789640648,0.15337558333432344,34.12434673977986,35.157080217308945,39.44392362372661,23.97605527229158,0,38.0,154.52164775115594,10.871281147163018,0.12989879987128433
475,3.3923713520160423,0.05829040961481575,43.77793607031002,53.684850550129994,53.684850550129994,43.466444544869184,0,12.0,160.0746336996337,10.17149872175014,0.13236836385211778
