,center_stdev,dist_center_to_border,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap
0,10.98289695978478,130.62470492707865,0.14970302196287955,14.432767068337276,12.083045973594572,16.24045985861638,11.704699910719626,25,30.0
1,10.98289695978478,130.62470492707865,0.14970302196287955,14.432767068337276,12.083045973594572,16.24045985861638,11.704699910719626,25,30.0
2,12.259552523394172,126.98430956434895,0.2832734485929865,26.61936933992236,23.293911152294154,27.641630942996112,21.70733928764061,0,24.0
3,5.368998860741955,147.13018651379954,0.07848155799717364,30.8587007442546,27.71626615074997,30.8587007442546,26.587199293960875,0,13.0
4,4.981622174743111,120.96642190335558,0.16193075109410487,35.03400107684282,35.579286168660936,35.579286168660936,15.478840939819523,0,36.0
5,3.518681259691636,116.59187930211942,0.2362204904267265,35.74387410726856,27.733208875852657,39.36629991247876,18.65429139433118,0,38.0
6,5.1774366395098355,131.22704341188978,0.2514329213433107,32.25960365460154,13.996419393545894,32.25960365460154,12.50035926741018,14,41.0
7,6.101556510556307,169.1610449354001,0.29725885667216456,41.528903765977056,15.040968121764164,41.528903765977056,14.260595481610498,1,47.0
8,4.304911563079771,126.85431554292148,0.0787784098665851,40.70834705478365,27.132262228741645,41.12900566748512,14.549222352415471,2,34.0
9,4.202148660878288,141.99062075631417,0.1542795604960893,24.868443598430147,20.191898236116398,24.98475063066129,16.745535969456206,0,20.0
10,2.589811918812501,146.07956494398428,0.12052556037819075,18.072909194528687,20.29631784801005,20.29631784801005,14.293367420063284,1,20.0
11,10.757510310750424,12.633874044200525,0.22468812486839465,9.872765931582206,13.69618181612188,13.69618181612188,4.660211525341543,7,16.0
12,7.623257266265424,12.87483319743427,0.0491883240964627,16.745596593741155,33.133441510841905,33.133441510841905,16.70236850407412,0,14.0
13,7.836486315327869,12.20425784936998,0.017070853773895632,14.48963281141711,7.1836795814586285,16.383832127641494,6.477096763629095,11,13.0
14,4.981622174743111,120.96642190335558,0.16193075109410487,35.03400107684282,35.579286168660936,35.579286168660936,15.478840939819523,0,36.0
15,1.7537339499130973,108.5117506238075,0.1923183644903061,43.35290450157086,25.977179439513183,43.59008437581934,15.480658352104467,0,36.0
16,4.1949979374572655,140.43585708326302,0.11852779453797108,26.2106298762817,27.681128097503066,28.94732392042233,21.82847205414641,0,16.0
17,2.724099610293464,132.29353779024305,0.08546531906225036,29.657846829978247,24.01462072476729,29.657846829978247,23.291849141077485,0,12.0
18,6.300216234274554,127.25644198593479,0.25169873258361297,34.29826807628837,10.903994368766982,34.29826807628837,10.903994368766982,13,59.0
19,7.697189541326578,155.7126132180091,0.1454701371250293,10.701610094472953,9.741237412511618,13.79608000318933,9.741237412511618,13,13.0
20,7.748528209744467,163.93402913764163,0.05630593780613623,26.95226620582674,27.882774528744612,28.011095370843574,26.051921186791038,0,17.0
21,3.549554633455155,152.2685619970926,0.14812049134144425,15.678353189823465,19.390707069807792,19.390707069807792,14.143030340297168,4,20.0
22,4.932343315838671,118.08907845860192,0.1633132588195553,19.046849686928233,41.78744680716053,41.78744680716053,18.386892041643144,0,27.0
23,4.304911563079771,126.85431554292148,0.0787784098665851,40.70834705478365,27.132262228741645,41.12900566748512,14.549222352415471,2,34.0
24,2.1300560655154275,111.53172702913704,0.0628179821154574,18.21154625868508,22.415978386455283,22.79218896215879,18.21154625868508,0,13.0
25,12.259552523394172,126.98430956434895,0.2832734485929865,26.61936933992236,23.293911152294154,27.641630942996112,21.70733928764061,0,24.0
26,9.364072218861887,106.37039660159112,0.14983841876784074,13.854287269072437,36.30214325103061,38.248471028416596,13.197214327008679,2,21.0
27,6.300216234274554,127.25644198593479,0.25169873258361297,34.29826807628837,10.903994368766982,34.29826807628837,10.903994368766982,13,59.0
