Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,ESTIMATED_DIAMETER,SNR
Cent_9a,287071,37,24.73928833,31.16746477,15.1333355,0,1034.723462,34,7.5,1,-10921639,62.02428983,64,0,173,150657,27.43992665,25.57994255,25.57994255,0.642580577
Cent_9a,286975,37,24.15076447,31.88809979,14.59285923,0,1065.156505,35,7.5,1,-10921639,61.97735694,63,0,205,150543,28.01745275,12.96939625,12.96939625,0.621682124
Cent_9a,287168,37,22.14382362,32.06825855,14.41270047,0,1095.589548,36,7.5,1,-10921639,61.23672293,63,0,163,148744,26.67805561,11.82178059,11.82178059,0.62539057
Cent_9a,287354,37,22.66590309,31.70794104,14.23254172,0,1126.022591,37,7.5,1,-10921639,61.93371758,65,0,171,150437,27.29312126,11.82442388,11.82442388,0.637705621
Cent_9a,287263,37,24.54195976,31.70794104,14.05238296,0,1156.455634,38,7.5,1,-10921639,62.43227666,64,0,210,151648,27.85748703,11.8960841,11.8960841,0.630619044
Cent_9a,287451,37,24.97683907,31.52778228,13.8722242,0,1186.888677,39,7.5,1,-10921639,62.0572252,64,0,189,150737,28.28682701,25.58720208,25.58720208,0.61180563
Cent_9a,287546,37,23.16958427,31.88809979,13.8722242,0,1217.32172,40,7.5,1,-10921639,61.36434747,63,0,181,149054,27.50531289,11.83389317,11.83389317,0.617140544
Cent_9a,287638,37,26.29755211,32.06825855,14.23254172,0,1247.754763,41,7.5,1,-10921639,61.97159325,64,0,177,150529,28.28545828,25.45407483,25.45407483,0.63159403
Cent_9a,288091,37,27.47370338,32.06825855,14.05238296,0,1278.187806,42,7.5,1,-10921639,62.75380815,65,0,208,152429,28.63799202,14.92627399,14.92627399,0.655036123
Cent_9a,287913,37,25.58967209,31.70794104,14.05238296,0,1308.620849,43,7.5,1,-10921639,63.14450391,65,0,190,153378,28.16680924,7.532531978,7.532531978,0.660138152
Cent_9a,287735,37,24.12995338,32.42857606,13.69206545,0,1339.053892,44,7.5,1,-10921639,63.48579662,65,0,221,154207,27.95307288,26.24573622,26.24573622,0.676950035
Cent_9a,288184,37,20.02165413,32.94640602,13.64987632,1.356560599,1369.486935,45,7.5,1,-10921639,71.54631536,70,24,192,173786,18.31328637,17.69576276,17.69576276,1.022116674
Cent_9a,287832,37,19.81385994,33.33926651,13.830311,1.102491857,1399.919978,46,7.5,1,-10921639,68.46850556,68,0,178,166310,20.20352417,20.69899808,20.69899808,0.927945276
Cent_9a,288010,37,19.30708885,33.6576269,13.26275873,1.978979243,1430.353021,47,7.5,1,-10921639,71.13832853,70,23,184,172795,18.08033421,19.99091495,19.99091495,0.871007479
Cent_9a,288275,37,18.08481216,33.3031718,13.40068464,2.19611604,1460.786064,48,7.5,1,-10921639,70.99423631,69,20,173,172445,17.53274084,19.55202632,19.55202632,0.869878108
Cent_9a,288368,37,18.73137856,32.56084917,13.56463552,2.010248743,1491.219107,49,7.5,1,-10921639,71.47920955,70,23,188,173623,17.6783242,20.74615096,20.74615096,0.896776508
Cent_9a,288449,37,16.21740913,32.13845144,13.80790457,0.933677733,1521.65215,50,7.5,1,-10921639,67.55825443,67,0,169,164099,19.09933505,21.05591699,21.05591699,0.910427022
Cent_9a,288532,37,13.85724068,32.72085261,14.68099242,0.944601708,1552.085193,51,7.5,1,-10921639,66.76945245,67,0,157,162183,17.36227155,16.43272454,16.43272454,0.962092954
Cent_9a,288696,37,16.72567749,33.86984611,15.31349425,0,1582.518236,52,7.5,1,-10921639,61.21572664,64,0,176,148693,25.75093734,11.11352046,11.11352046,0.6295587
Cent_9a,288781,37,17.89842796,34.05000486,16.03412927,0,1612.951279,53,7.5,1,-10921639,61.51749691,65,0,164,149426,25.64072282,28.5,28.5,0.638302362
Cent_9a,288610,37,18.86265373,33.86984611,15.67381176,0,1643.384322,54,7.5,1,-10921639,61.99958831,64,0,170,150597,26.20313342,28.5,28.5,0.64217777
Cent_9a,288862,37,15.44949341,33.14921108,15.85397052,0,1673.817365,55,7.5,1,-10921639,62.13668176,65,0,155,150930,25.51728927,28.5,28.5,0.644249332
Cent_9a,288943,37,21.28555679,33.14921108,15.67381176,0,1704.250408,56,7.5,1,-10921639,61.88349115,64,0,171,150315,26.4971792,11.62071864,11.62071864,0.640118817
Cent_9a,289024,37,23.20323181,33.5095286,16.57460554,0,1734.683451,57,7.5,1,-10921639,65.3524084,68,0,160,158741,27.22597741,25.52067292,25.52067292,0.746295727
Cent_9a,289111,37,20.03055763,32.78889357,16.03412927,0,1765.116494,58,7.5,1,-10921639,62.91436805,65,0,170,152819,26.6153901,28.5,28.5,0.658505022
Cent_9a,289202,37,15.84035492,32.92178836,16.39179282,1.34701417,1795.549537,59,7.5,1,-10921639,70.99011939,70,19,183,172435,16.98540612,22.40576993,22.40576993,1.034219482
Cent_9a,289283,37,17.06383896,32.7135111,16.33534559,0.771959386,1825.98258,60,7.5,1,-10921639,68.54096336,67,0,192,166486,19.86021138,14.58702194,14.58702194,0.904533304
Cent_9a,289367,37,14.2917757,32.49349664,16.72386657,1.754604633,1856.415623,61,7.5,1,-10921639,70.03787567,69,8,161,170122,16.24869169,21.09993113,21.09993113,0.871164482
Cent_9a,289530,37,15.60532188,32.07381221,16.35779621,1.929321704,1886.848666,62,7.5,1,-10921639,70.22601894,69,28,180,170579,16.81436238,20.61645598,20.61645598,0.836525837
Cent_9a,289451,37,14.76741505,31.55831811,16.17787034,2.221526854,1917.281709,63,7.5,1,-10921639,69.7254014,68,25,169,169363,16.33622533,20.52805844,20.52805844,0.83806893
Cent_9a,289610,37,15.71543789,32.46637003,16.82127148,2.458940031,1947.714752,64,7.5,1,-10921639,70.47509263,70,23,169,171184,16.91026495,20.98810467,20.98810467,0.717835964
Cent_9a,289697,37,13.45293903,32.52773169,16.91482445,2.462702276,1978.147795,65,7.5,1,-10921639,69.2745986,68,24,176,168268,16.33584716,21.23971175,21.23971175,0.667552955
Cent_9a,289853,37,16.27184296,32.65576996,17.07276353,1.576583922,2008.580838,66,7.5,1,-10921639,69.92136682,68,19,170,169839,17.52531684,25.16348967,25.16348967,0.957110406
Cent_9a,289775,37,16.67917442,33.10651591,17.47391989,2.223089269,2039.013881,67,7.5,1,-10921639,70.82338411,69,16,191,172030,17.63135256,20.71334368,20.71334368,0.847172188
Cent_9a,290103,37,18.09085846,33.67189613,17.29264372,2.195871526,2069.446924,68,7.5,1,-10921639,70.37587485,69,19,193,170943,17.84095748,25.55384939,25.55384939,0.815939062
Cent_9a,289935,37,16.92748642,33.79807064,17.07987203,1.783287961,2099.879967,69,7.5,1,-10921639,70.65623713,69,10,176,171624,17.18254015,19.14664559,19.14664559,0.850692146
Cent_9a,290015,37,20.94338799,33.68968735,17.11508181,0,2130.31301,70,7.5,1,-10921639,63.10951009,65,0,165,153293,26.73371396,11.21647896,11.21647896,0.691218715
Cent_9a,290192,37,18.56696892,33.68968735,16.93492305,0.5,2160.746053,71,7.5,1,-10921639,65.33799918,66,0,173,158706,22.80680899,12.17045347,12.17045347,0.797318708
Cent_9a,290367,37,18.25252533,33.39695362,16.78461593,0.737665217,2191.179096,72,7.5,1,-10921639,65.8135035,67,0,167,159861,22.42862115,12.06709072,12.06709072,0.831455142
Cent_9a,290272,37,20.20897484,33.14921108,16.57460554,0,2221.612139,73,7.5,1,-10921639,61.29353643,64,0,171,148882,26.22738069,11.8935216,11.8935216,0.658519444
Cent_9a,290451,37,20.3028698,32.96905233,16.39444679,0,2252.045182,74,7.5,1,-10921639,61.78962536,64,0,171,150087,25.90732039,10.98818865,10.98818865,0.673560353
Cent_9a,290540,37,19.4241848,32.78889357,16.21428803,0,2282.478225,75,7.5,1,-10921639,60.80897489,63,0,169,147705,26.07626759,11.10157629,11.10157629,0.626700576
Cent_9a,290797,37,18.11454964,32.78889357,16.03412927,0,2312.911268,76,7.5,1,-10921639,60.81185673,63,0,174,147712,25.83060885,11.82012052,11.82012052,0.62298202
Cent_9a,290707,37,16.92502213,32.24841731,15.85397052,0,2343.344311,77,7.5,1,-10921639,60.70522849,64,0,162,147453,25.49121165,25.65610326,25.65610326,0.614147999
Cent_9b,284232,54,10.94271088,30.6421935,19.1412237,3.50300197,121.732172,4,7.5,1,-10921639,68.72087279,68,24,164,166923,14.72640032,27.16812619,27.16812619,0.462795869
Cent_9b,284124,54,10.83462715,30.91160921,19.31552736,3.56163239,152.165215,5,7.5,1,-10921639,68.14820914,68,8,146,165532,14.69773213,25.96771886,25.96771886,0.428692105
Cent_9b,283928,54,11.59816742,30.7965578,19.37589357,3.4775518,182.598258,6,7.5,1,-10921639,68.83491149,68,13,162,167200,14.97068524,26.01653695,26.01653695,0.455791032
Cent_9b,283510,54,10.87140751,31.06973013,19.28735138,3.648056632,213.031301,7,7.5,1,-10921639,68.16961713,67,27,160,165584,14.28196461,26.06834682,26.06834682,0.441675055
Cent_9b,284753,54,12.86383533,30.84049109,19.15330237,3.65228703,243.464344,8,7.5,1,-10921639,68.78097983,68,17,155,167069,15.33007888,28.5,28.5,0.447835282
Cent_9b,284338,54,12.55019569,31.16371049,19.25465126,3.76687441,273.897387,9,7.5,1,-10921639,68.69246604,68,16,150,166854,15.69941698,26.70797227,26.70797227,0.36288817
Cent_9b,284541,54,13.96650124,31.3193608,19.48330691,3.742534928,304.33043,10,7.5,1,-10921639,69.55537258,69,23,158,168950,15.44402928,26.58502808,26.58502808,0.481756498
Cent_9b,284857,54,14.9328146,31.33343238,19.52273144,3.913461549,334.763473,11,7.5,1,-10921639,69.2692466,68,21,162,168255,16.17149536,27.52853885,27.52853885,0.386848163
Cent_9b,284439,54,13.55227375,31.32845373,19.55077849,3.737194537,365.196516,12,7.5,1,-10921639,68.73487032,68,23,170,166957,15.3424562,28.5,28.5,0.47335001
Cent_9b,284647,54,13.29017162,31.83978252,19.49676128,3.696087922,395.629559,13,7.5,1,-10921639,69.00823384,68,27,183,167621,15.36068061,28.5,28.5,0.468377958
Cent_9b,285073,54,14.43898773,31.74361321,19.08915362,4.015107726,426.062602,14,7.5,1,-10921639,69.6426513,69,16,159,169162,15.46982264,26.58107479,26.58107479,0.424232365
Cent_9b,284969,54,13.89278984,31.48998719,18.90222821,3.967438343,456.495645,15,7.5,1,-10921639,69.14368053,68,22,157,167950,15.71333571,26.94266029,26.94266029,0.39647704
Cent_9b,285285,54,14.36272049,32.31622286,18.77313113,4.164665531,486.928688,16,7.5,1,-10921639,69.86620008,69,31,168,169705,15.38489593,27.17819678,27.17819678,0.449429254
Cent_9b,285499,54,14.67178345,32.88038139,18.89450365,4.351583545,517.361731,17,7.5,1,-10921639,69.82955949,69,22,151,169616,15.5159141,26.95890601,26.95890601,0.368930905
Cent_9b,285177,54,14.46445274,32.50453872,18.91845488,4.312563204,547.794774,18,7.5,1,-10921639,69.85631947,69,30,148,169681,15.91243097,28.5,28.5,0.351164133
Cent_9b,285600,54,13.27977562,32.09587914,18.91262671,4.471088042,578.227817,19,7.5,1,-10921639,69.48044463,68,13,155,168768,15.45960247,28.5,28.5,0.33512434
Cent_9b,285396,54,15.01737309,31.6080161,18.93556909,4.45836062,608.66086,20,7.5,1,-10921639,69.29353643,68,22,160,168314,15.66827807,26.97650434,26.97650434,0.340564223
Cent_9b,285799,54,13.64408684,31.74319287,19.06715742,4.592222645,639.093903,21,7.5,1,-10921639,69.63441746,69,22,149,169142,15.04908721,28.5,28.5,0.371286875
Cent_9b,285897,54,12.9308672,31.55357009,19.30662329,4.574623081,669.526946,22,7.5,1,-10921639,69.12350762,68,29,150,167901,15.03410384,28.5,28.5,0.344807914
Cent_9b,285709,54,14.50193787,31.3384429,19.15067264,4.771107847,699.959989,23,7.5,1,-10921639,69.55166735,68,25,153,168941,15.4632578,26.83861537,26.83861537,0.316873044
Cent_9b,286310,54,14.80366421,31.60676913,19.15230691,4.750394517,730.393032,24,7.5,1,-10921639,69.31288596,69,20,139,168361,15.52903173,27.43947897,27.43947897,0.328388319
Cent_9b,286002,54,14.34341717,31.72150225,18.89048687,4.617312697,760.826075,25,7.5,1,-10921639,69.38040346,68,24,153,168525,15.23979805,28.5,28.5,0.35608738
Cent_9b,286708,54,14.52273273,32.38614165,18.77613299,4.523290823,791.259118,26,7.5,1,-10921639,69.00288184,68,20,156,167608,15.6400378,26.6375827,26.6375827,0.355397952
Cent_9b,286406,54,13.67648315,32.96654368,18.64284816,4.691435528,821.692161,27,7.5,1,-10921639,69.36475916,69,23,159,168487,15.52389378,28.5,28.5,0.368007369
Cent_9b,286110,54,15.66773891,32.99606875,18.51921448,4.839281079,852.125204,28,7.5,1,-10921639,70.25524907,69,22,153,170650,15.40750349,28.5,28.5,0.375424882
Cent_9b,286618,54,14.07423019,32.97069465,18.30099081,4.784897217,882.558247,29,7.5,1,-10921639,69.47344586,69,17,154,168751,15.36654748,28.5,28.5,0.31246576
Cent_9b,286520,54,14.96045589,32.71315802,18.21081097,4.774193646,912.99129,30,7.5,1,-10921639,69.80568135,69,26,149,169558,15.6772204,28.5,28.5,0.358305667
Cent_9b,286209,54,15.54467964,32.6921375,18.06749682,4.883342771,943.424333,31,7.5,1,-10921639,69.84355702,69,26,162,169650,15.6029629,25.68645265,25.68645265,0.35019474
Cent_9b,286815,54,17.04619408,32.41309177,17.91489005,5.00793795,973.857376,32,7.5,1,-10921639,70.05063812,69,29,175,170153,16.3483341,28.5,28.5,0.343945407
Cent_9b,286913,54,16.61772919,32.02844427,17.81182727,4.791231219,1004.290419,33,7.5,1,-10921639,70.02634829,69,7,163,170094,16.13266552,28.5,28.5,0.360064041
Cent_9b,287109,54,16.52830124,32.36643134,17.75996802,5.021196364,1034.723462,34,7.5,1,-10921639,69.56854673,69,18,189,168982,16.25367576,28.5,28.5,0.324195069
Cent_9b,287007,54,15.48928261,32.79635476,17.32425798,5.095549163,1065.156505,35,7.5,1,-10921639,69.73651709,69,25,182,169390,16.26397981,25.69480724,25.69480724,0.331625727
Cent_9b,287200,54,16.28067207,32.89648768,17.15018486,4.910987066,1095.589548,36,7.5,1,-10921639,69.6422396,69,21,168,169161,16.10552754,28.5,28.5,0.335873803
Cent_9b,287392,54,16.43801117,32.64591171,17.14432141,4.796542498,1126.022591,37,7.5,1,-10921639,69.69905311,69,22,178,169299,16.62934188,27.315098,27.315098,0.330260579
Cent_9b,287290,54,16.05121613,32.6256163,17.30993335,4.567053185,1156.455634,38,7.5,1,-10921639,68.90489914,67,25,160,167370,16.26486181,28.5,28.5,0.327946853
Cent_9b,287478,54,16.91639137,32.98851202,17.36791054,4.409229473,1186.888677,39,7.5,1,-10921639,70.19802388,69,25,165,170511,15.91257197,28.5,28.5,0.427089849
Cent_9b,287574,54,17.73296356,33.20549807,17.48778413,4.369941057,1217.32172,40,7.5,1,-10921639,69.28941951,67,26,171,168304,16.40583356,28.5,28.5,0.387866386
Cent_9b,287667,54,16.95563126,33.78032223,17.92851662,4.335396662,1247.754763,41,7.5,1,-10921639,69.21819679,68,27,157,168131,15.90025483,27.2553071,27.2553071,0.382512652
Cent_9b,288112,54,16.0232048,33.95017991,17.84330407,4.098214864,1278.187806,42,7.5,1,-10921639,69.20913956,68,23,159,168109,16.17416734,28.5,28.5,0.423054048
Cent_9b,287936,54,16.62030029,33.76260174,18.16734544,4.241178831,1308.620849,43,7.5,1,-10921639,69.41251544,68,25,172,168603,16.0637458,26.7026821,26.7026821,0.445843886
Cent_9b,287762,54,17.61552238,34.16301043,18.13027963,4.265432765,1339.053892,44,7.5,1,-10921639,70.11239193,69,24,164,170303,16.35653919,28.5,28.5,0.41754867
Cent_9b,288199,54,17.15891647,34.28738055,18.49988113,3.886888969,1369.486935,45,7.5,1,-10921639,69.70193495,69,17,178,169306,16.57689139,28.5,28.5,0.435287447
Cent_9b,287846,54,16.45502281,34.49998733,18.6702889,3.885286972,1399.919978,46,7.5,1,-10921639,69.25936599,68,21,167,168231,16.50513623,28.5,28.5,0.42451181
Cent_9b,288025,54,18.02230835,34.02429879,17.95052359,4.110751362,1430.353021,47,7.5,1,-10921639,69.27583368,68,28,164,168271,16.67569322,27.28401103,27.28401103,0.421988141
Cent_9b,288289,54,15.27705097,33.72458441,18.26292412,4.040604943,1460.786064,48,7.5,1,-10921639,68.6529436,67,20,157,166758,15.76036088,27.42588406,27.42588406,0.402128123
Cent_9b,288384,54,15.82986927,33.35435595,18.23468076,3.804239065,1491.219107,49,7.5,1,-10921639,69.3005352,68,26,161,168331,16.16026878,28.5,28.5,0.42299088
Cent_9b,288456,54,16.4570694,33.23606576,18.08829563,3.729773921,1521.65215,50,7.5,1,-10921639,69.12762454,68,24,171,167911,15.8072778,25.67255566,25.67255566,0.525214856
Cent_9b,288536,54,14.25912857,33.43775446,17.27807869,3.247166771,1552.085193,51,7.5,1,-10921639,68.36064224,67,26,149,166048,15.75280208,25.68571657,25.68571657,0.539904746
Cent_9b,288708,54,15.54207325,34.08622168,17.88298437,2.857861067,1582.518236,52,7.5,1,-10921639,69.88472622,69,21,154,169750,15.78020003,26.703732,26.703732,0.600582933
Cent_9b,288791,54,15.2877655,34.84905852,18.05093505,3.042124503,1612.951279,53,7.5,1,-10921639,69.40016468,68,18,164,168573,16.45433299,23.67657971,23.67657971,0.558980189
Cent_9b,288617,54,14.59497929,34.57174944,17.78256451,2.390101361,1643.384322,54,7.5,1,-10921639,68.97900371,67,0,174,167550,16.72593712,21.29507085,21.29507085,0.629443999
Cent_9b,288871,54,14.40360832,34.00669614,17.47193473,1.015833152,1673.817365,55,7.5,1,-10921639,68.41910251,68,0,185,166190,18.66459521,21.26924411,21.26924411,0.930392468
Cent_9b,288950,54,13.32827473,33.41086891,17.90390452,2.341947127,1704.250408,56,7.5,1,-10921639,69.72951832,69,22,151,169373,15.91621511,21.20555262,21.20555262,0.701504473
Cent_9b,289119,54,15.10767078,32.84095689,17.73866153,2.712386527,1765.116494,58,7.5,1,-10921639,71.25236723,70,16,163,173072,16.6851143,21.07043861,21.07043861,0.752109555
Cent_9b,289207,54,15.3403635,32.65599574,18.01430713,2.938973278,1795.549537,59,7.5,1,-10921639,71.14862083,70,22,156,172820,16.8274672,25.50139696,25.50139696,0.620393892
Cent_9b,289291,54,15.8490963,32.89479055,18.57053432,3.534933409,1825.98258,60,7.5,1,-10921639,69.93659942,69,28,168,169876,16.39255663,25.80817522,25.80817522,0.493282113
Cent_9b,289371,54,15.00077915,32.4507221,18.63523151,3.008889499,1856.415623,61,7.5,1,-10921639,70.26471799,69,22,159,170673,16.19461524,26.23055194,26.23055194,0.612858913
Cent_9b,289533,54,15.88244534,32.18989692,18.42343797,3.104680769,1886.848666,62,7.5,1,-10921639,70.39934129,69,31,172,171000,16.371418,21.70289083,21.70289083,0.594781427
Cent_9b,289457,54,14.82317257,32.56911699,18.32085492,3.470528011,1917.281709,63,7.5,1,-10921639,69.69328942,69,26,156,169285,15.92021526,28.5,28.5,0.474744219
Cent_9b,289617,54,16.12371445,33.50771454,17.98871715,3.491604518,1947.714752,64,7.5,1,-10921639,70.33429395,69,7,165,170842,17.19431242,26.76386965,26.76386965,0.467152616
Cent_9b,289704,54,18.58679008,33.27137785,18.82654149,3.631506045,1978.147795,65,7.5,1,-10921639,70.55084397,69,25,181,171368,17.41327027,25.70856136,25.70856136,0.489819681
Cent_9b,289861,54,16.30138206,33.84188132,18.56762077,3.393215837,2008.580838,66,7.5,1,-10921639,70.23507616,69,23,176,170601,16.80514811,25.66155433,25.66155433,0.47784091
Cent_9b,289784,54,20.229599,34.04920562,19.0234442,3.645612053,2039.013881,67,7.5,1,-10921639,71.13503499,69,28,180,172787,17.92554743,25.82829095,25.82829095,0.512291695
Cent_9b,290112,54,18.5837307,34.66659738,19.20524022,3.696591777,2069.446924,68,7.5,1,-10921639,70.65994236,69,26,210,171633,17.37040876,25.81996398,25.81996398,0.485176846
Cent_9b,289946,54,18.57916069,34.77647485,19.09645485,3.772719041,2099.879967,69,7.5,1,-10921639,70.25813092,68,21,187,170657,17.31809616,28.5,28.5,0.382869762
Cent_9b,290035,54,18.68007088,35.25314945,19.06272496,3.979205212,2130.31301,70,7.5,1,-10921639,70.60395224,69,25,169,171497,17.03041424,28.5,28.5,0.406742266
Cent_9b,290211,54,18.17776108,35.51747091,19.28830067,4.535427734,2160.746053,71,7.5,1,-10921639,70.18979004,69,22,180,170491,16.77083531,28.5,28.5,0.364235333
Cent_9b,290383,54,15.76247215,35.78059997,19.54136728,4.439124995,2191.179096,72,7.5,1,-10921639,69.57266365,69,19,159,168992,16.17883511,28.5,28.5,0.366688302
Cent_9b,290298,54,16.48014832,35.64835861,19.71287452,4.387193345,2221.612139,73,7.5,1,-10921639,69.79374228,69,17,164,169529,16.13002747,28.5,28.5,0.374822079
Cent_9b,290468,54,15.45264339,35.5614542,19.87631858,4.218508758,2252.045182,74,7.5,1,-10921639,69.52408399,69,26,168,168874,15.7704633,28.5,28.5,0.449645701
Cent_9b,290557,54,15.76486015,35.57788531,20.0104597,4.231493892,2282.478225,75,7.5,1,-10921639,69.15891313,68,28,153,167987,15.86709447,27.48008215,27.48008215,0.404010243
Cent_9b,290817,54,15.40924358,35.63561054,20.10278894,4.074211543,2312.911268,76,7.5,1,-10921639,69.34335117,69,22,155,168435,15.85929229,28.5,28.5,0.419916177
Cent_9b,290727,54,13.95409584,35.30893061,20.29856049,3.94454027,2343.344311,77,7.5,1,-10921639,69.18896665,68,22,161,168060,15.55063293,28.5,28.5,0.40100809
Cent_10a,284008,45,16.48675919,100.1682683,26.66349587,0,0,0,7.5,1,-10921639,62.63812268,65,0,158,152148,26.24451704,12.25411389,12.25411389,0.69456386
Cent_10a,283808,45,15.4012022,99.98810952,27.02381338,0,30.433043,1,7.5,1,-10921639,61.47468094,64,0,156,149322,25.90294975,12.87647153,12.87647153,0.666805775
Cent_10a,283602,45,17.25892448,100.348427,27.56428965,0,60.866086,2,7.5,1,-10921639,63.10086455,66,0,167,153272,26.38549824,11.61983935,11.61983935,0.698177206
Cent_10a,283706,45,19.45771217,99.80795077,26.84365463,0,91.299129,3,7.5,1,-10921639,62.94648003,66,0,170,152897,26.74492856,20.89118585,20.89118585,0.679119352
Cent_10a,284213,45,20.56026268,100.348427,26.84365463,0,121.732172,4,7.5,1,-10921639,62.18443804,65,0,166,151046,26.8695777,11.37329987,11.37329987,0.661618177
Cent_10a,284105,45,23.3884449,99.98810952,26.66349587,0,152.165215,5,7.5,1,-10921639,62.49773569,65,0,190,151807,27.36611288,11.59818431,11.59818431,0.664756805
Cent_10a,283910,45,22.06696892,99.98810952,26.66349587,0,182.598258,6,7.5,1,-10921639,62.03417044,64,0,191,150681,26.60797656,25.33467823,25.33467823,0.662662053
Cent_10a,283495,45,20.70449257,99.98810952,26.48333712,0,213.031301,7,7.5,1,-10921639,62.62453685,65,0,163,152115,26.15696487,25.79026217,25.79026217,0.684574406
Cent_10a,284736,45,18.48819351,99.98810952,26.48333712,0,243.464344,8,7.5,1,-10921639,62.30424043,65,0,178,151337,25.92224915,25.67908001,25.67908001,0.688329749
Cent_10a,284317,45,16.49203491,100.1682683,26.48333712,0,273.897387,9,7.5,1,-10921639,61.23013586,64,0,155,148728,25.66069593,27.14822313,27.14822313,0.645696625
Cent_10a,284532,45,16.6817646,100.532703,26.69572949,0.96873275,304.33043,10,7.5,1,-10921639,68.42116097,68,0,168,166195,18.61367135,16.15425175,16.15425175,0.983759885
Cent_10a,284847,45,16.84926605,100.4891499,26.63058567,2.242801009,334.763473,11,7.5,1,-10921639,70.70234664,69,19,175,171736,16.87264288,19.04034578,19.04034578,0.912872333
Cent_10a,284432,45,17.68838501,100.2897253,26.44826136,2.39438392,365.196516,12,7.5,1,-10921639,70.83285303,70,18,179,172053,17.21680889,20.97752273,20.97752273,0.753198106
Cent_10a,284642,45,16.26330948,101.0177156,26.51440473,2.643736454,395.629559,13,7.5,1,-10921639,70.04405105,69,20,178,170137,16.90491246,20.97167997,20.97167997,0.715596021
Cent_10a,285060,45,17.190979,100.7349286,26.1495602,2.408497814,426.062602,14,7.5,1,-10921639,70.50020585,69,14,172,171245,16.98658801,21.08795034,21.08795034,0.757594555
Cent_10a,284954,45,18.21019363,100.6441214,26.06088548,2.288368916,456.495645,15,7.5,1,-10921639,71.01193907,70,16,173,172488,17.26158678,21.04694827,21.04694827,0.761434558
Cent_10a,285271,45,17.75587463,101.380272,25.85601905,2.545819188,486.928688,16,7.5,1,-10921639,70.72169617,69,23,157,171783,16.97165321,20.6530195,20.6530195,0.768527231
Cent_10a,285485,45,17.55347633,101.8404183,26.19494683,3.032553144,517.361731,17,7.5,1,-10921639,69.98847262,69,25,153,170002,16.81189757,25.04675887,25.04675887,0.628551253
Cent_10a,285164,45,19.53059959,101.2634395,26.23348032,2.779445894,547.794774,18,7.5,1,-10921639,70.91683821,69,28,169,172257,17.53698376,28.5,28.5,0.671749942
Cent_10a,285588,45,20.58145714,101.1359057,26.26466,2.906322862,578.227817,19,7.5,1,-10921639,71.129683,69,26,173,172774,18.29526444,24.20578144,24.20578144,0.648897812
Cent_10a,285383,45,19.90485191,101.1850462,26.29136547,2.856942169,608.66086,20,7.5,1,-10921639,71.10333471,70,26,171,172710,17.65056508,26.63892863,26.63892863,0.666825859
Cent_10a,285785,45,21.10351944,101.447945,26.34554639,3.060707706,639.093903,21,7.5,1,-10921639,70.94112804,69,18,178,172316,18.26494312,26.49895338,26.49895338,0.647864164
Cent_10a,285885,45,21.12966728,101.1357197,26.43875156,3.069805021,669.526946,22,7.5,1,-10921639,70.80238781,69,29,194,171979,18.06713576,24.11202356,24.11202356,0.674247502
Cent_10a,285689,45,22.61887169,101.16753,26.42045613,3.045477242,699.959989,23,7.5,1,-10921639,71.93124743,70,25,189,174721,18.82888697,25.1482716,25.1482716,0.678531248
Cent_10a,286291,45,21.54193115,101.0236661,26.24034078,2.918822937,730.393032,24,7.5,1,-10921639,70.79333059,69,22,202,171957,18.73315006,22.64561974,22.64561974,0.620318299
Cent_10a,285990,45,24.05504799,100.3210584,26.19099869,3.154217114,760.826075,25,7.5,1,-10921639,71.85384932,70,22,212,174533,18.92275023,23.57869765,23.57869765,0.686831356
Cent_10a,286694,45,23.598032,100.2441057,26.28418253,3.182614404,791.259118,26,7.5,1,-10921639,71.59695348,69,25,194,173909,19.2990898,22.91587814,22.91587814,0.660825147
Cent_10a,286391,45,22.73652267,100.3229046,26.15347843,3.232254256,821.692161,27,7.5,1,-10921639,71.29477151,70,27,191,173175,18.32779669,26.61650344,26.61650344,0.686370577
Cent_10a,286089,45,22.19021988,99.99387971,25.97100829,3.158998935,852.125204,28,7.5,1,-10921639,70.9427748,69,22,181,172320,18.74474166,27.19749599,27.19749599,0.633459467
Cent_10a,286596,45,22.57678032,99.9095142,25.66205913,2.949578638,882.558247,29,7.5,1,-10921639,70.73363524,68,28,186,171812,18.88324334,25.42453924,25.42453924,0.633315074
Cent_10a,286493,45,21.31059265,99.64831754,25.52219067,3.033423267,912.99129,30,7.5,1,-10921639,70.07822149,69,18,200,170220,18.7911124,23.42482724,23.42482724,0.603543754
Cent_10a,286186,45,22.98230362,99.395472,25.29685595,2.851948704,943.424333,31,7.5,1,-10921639,70.94442157,69,26,204,172324,19.68894748,23.32325936,23.32325936,0.599820229
Cent_10a,286789,45,25.91025925,99.0854574,25.23053867,2.533442979,973.857376,32,7.5,1,-10921639,71.96541787,70,21,217,174804,21.07542248,20.99225671,20.99225671,0.702078597
